id,domain,title,source,source_rank,source_id,source_item_url,artist,selection_group,metadata_year,popularity,length_group
movies_inside_out,movies,Inside Out,IMDb non-commercial datasets,114,tt2096673,https://www.imdb.com/title/tt2096673/,,,2015,929365,medium
movies_the_big_lebowski,movies,The Big Lebowski,IMDb non-commercial datasets,115,tt0118715,https://www.imdb.com/title/tt0118715/,,,1998,922642,medium
movies_black_panther,movies,Black Panther,IMDb non-commercial datasets,116,tt1825683,https://www.imdb.com/title/tt1825683/,,,2018,922204,medium
movies_300,movies,300,IMDb non-commercial datasets,117,tt0416449,https://www.imdb.com/title/tt0416449/,,,2006,919773,short
movies_donnie_darko,movies,Donnie Darko,IMDb non-commercial datasets,118,tt0246578,https://www.imdb.com/title/tt0246578/,,,2001,917916,medium
movies_slumdog_millionaire,movies,Slumdog Millionaire,IMDb non-commercial datasets,119,tt1010048,https://www.imdb.com/title/tt1010048/,,,2008,914063,medium
movies_the_incredibles,movies,The Incredibles,IMDb non-commercial datasets,120,tt0317705,https://www.imdb.com/title/tt0317705/,,,2004,913582,medium
movies_thor_ragnarok,movies,Thor: Ragnarok,IMDb non-commercial datasets,121,tt3501632,https://www.imdb.com/title/tt3501632/,,,2017,908302,medium
movies_how_to_train_your_dragon,movies,How to Train Your Dragon,IMDb non-commercial datasets,122,tt0892769,https://www.imdb.com/title/tt0892769/,,,2010,905758,long
movies_gravity,movies,Gravity,IMDb non-commercial datasets,123,tt1454468,https://www.imdb.com/title/tt1454468/,,,2013,904808,short
movies_the_good_the_bad_and_the_ugly,movies,"The Good, the Bad and the Ugly",IMDb non-commercial datasets,125,tt0060196,https://www.imdb.com/title/tt0060196/,,,1966,898023,long
movies_black_swan,movies,Black Swan,IMDb non-commercial datasets,126,tt0947798,https://www.imdb.com/title/tt0947798/,,,2010,895698,medium
movies_doctor_strange,movies,Doctor Strange,IMDb non-commercial datasets,127,tt1211837,https://www.imdb.com/title/tt1211837/,,,2016,892919,medium
movies_blade_runner,movies,Blade Runner,IMDb non-commercial datasets,128,tt0083658,https://www.imdb.com/title/tt0083658/,,,1982,888596,medium
movies_i_am_legend,movies,I Am Legend,IMDb non-commercial datasets,130,tt0480249,https://www.imdb.com/title/tt0480249/,,,2007,885973,medium
movies_the_imitation_game,movies,The Imitation Game,IMDb non-commercial datasets,131,tt2084970,https://www.imdb.com/title/tt2084970/,,,2014,883465,medium
movies_city_of_god,movies,City of God,IMDb non-commercial datasets,132,tt0317248,https://www.imdb.com/title/tt0317248/,,,2002,879388,medium
movies_kill_bill_vol_2,movies,Kill Bill: Vol. 2,IMDb non-commercial datasets,133,tt0378194,https://www.imdb.com/title/tt0378194/,,,2004,877856,long
movies_arrival,movies,Arrival,IMDb non-commercial datasets,134,tt2543164,https://www.imdb.com/title/tt2543164/,,,2016,875886,short
movies_man_of_steel,movies,Man of Steel,IMDb non-commercial datasets,135,tt0770828,https://www.imdb.com/title/tt0770828/,,,2013,874356,medium
movies_indiana_jones_and_the_last_crusade,movies,Indiana Jones and the Last Crusade,IMDb non-commercial datasets,136,tt0097576,https://www.imdb.com/title/tt0097576/,,,1989,869534,long
movies_gran_torino,movies,Gran Torino,IMDb non-commercial datasets,137,tt1205489,https://www.imdb.com/title/tt1205489/,,,2008,868316,medium
movies_full_metal_jacket,movies,Full Metal Jacket,IMDb non-commercial datasets,138,tt0093058,https://www.imdb.com/title/tt0093058/,,,1987,857208,medium
movies_american_psycho,movies,American Psycho,IMDb non-commercial datasets,139,tt0144084,https://www.imdb.com/title/tt0144084/,,,2000,852163,medium
movies_aliens,movies,Aliens,IMDb non-commercial datasets,140,tt0090605,https://www.imdb.com/title/tt0090605/,,,1986,846103,short
movies_amelie,movies,Amélie,IMDb non-commercial datasets,141,tt0211915,https://www.imdb.com/title/tt0211915/,,,2001,845295,short
movies_guardians_of_the_galaxy_vol_2,movies,Guardians of the Galaxy: Vol. 2,IMDb non-commercial datasets,142,tt3896198,https://www.imdb.com/title/tt3896198/,,,2017,841748,long
movies_john_wick,movies,John Wick,IMDb non-commercial datasets,143,tt2911666,https://www.imdb.com/title/tt2911666/,,,2014,837770,medium
movies_pirates_of_the_caribbean_dead_man_s_chest,movies,Pirates of the Caribbean: Dead Man's Chest,IMDb non-commercial datasets,144,tt0383574,https://www.imdb.com/title/tt0383574/,,,2006,834481,long
movies_get_out,movies,Get Out,IMDb non-commercial datasets,145,tt5052448,https://www.imdb.com/title/tt5052448/,,,2017,833327,medium
movies_star_wars_episode_ii_attack_of_the_clones,movies,Star Wars: Episode II - Attack of the Clones,IMDb non-commercial datasets,146,tt0121765,https://www.imdb.com/title/tt0121765/,,,2002,829338,long
movies_spider_man_homecoming,movies,Spider-Man: Homecoming,IMDb non-commercial datasets,147,tt2250912,https://www.imdb.com/title/tt2250912/,,,2017,828696,medium
movies_the_social_network,movies,The Social Network,IMDb non-commercial datasets,148,tt1285016,https://www.imdb.com/title/tt1285016/,,,2010,826604,medium
movies_sin_city,movies,Sin City,IMDb non-commercial datasets,149,tt0401792,https://www.imdb.com/title/tt0401792/,,,2005,823224,medium
movies_dunkirk,movies,Dunkirk,IMDb non-commercial datasets,150,tt5013056,https://www.imdb.com/title/tt5013056/,,,2017,823121,short
movies_life_is_beautiful,movies,Life Is Beautiful,IMDb non-commercial datasets,151,tt0118799,https://www.imdb.com/title/tt0118799/,,,1997,820305,medium
movies_shrek,movies,Shrek,IMDb non-commercial datasets,152,tt0126029,https://www.imdb.com/title/tt0126029/,,,2001,818958,short
movies_heat,movies,Heat,IMDb non-commercial datasets,153,tt0113277,https://www.imdb.com/title/tt0113277/,,,1995,815263,short
movies_edge_of_tomorrow,movies,Edge of Tomorrow,IMDb non-commercial datasets,154,tt1631867,https://www.imdb.com/title/tt1631867/,,,2014,812980,medium
movies_spider_man_into_the_spider_verse,movies,Spider-Man: Into the Spider-Verse,IMDb non-commercial datasets,155,tt4633694,https://www.imdb.com/title/tt4633694/,,,2018,810331,long
movies_spider_man_2,movies,Spider-Man 2,IMDb non-commercial datasets,156,tt0316654,https://www.imdb.com/title/tt0316654/,,,2004,803372,medium
movies_batman_v_superman_dawn_of_justice,movies,Batman v Superman: Dawn of Justice,IMDb non-commercial datasets,157,tt2975590,https://www.imdb.com/title/tt2975590/,,,2016,797248,long
movies_x_men_days_of_future_past,movies,X-Men: Days of Future Past,IMDb non-commercial datasets,158,tt1877832,https://www.imdb.com/title/tt1877832/,,,2014,794470,long
movies_fargo,movies,Fargo,IMDb non-commercial datasets,159,tt0116282,https://www.imdb.com/title/tt0116282/,,,1996,793766,short
movies_12_years_a_slave,movies,12 Years a Slave,IMDb non-commercial datasets,160,tt2024544,https://www.imdb.com/title/tt2024544/,,,2013,792837,long
movies_psycho,movies,Psycho,IMDb non-commercial datasets,161,tt0054215,https://www.imdb.com/title/tt0054215/,,,1960,792081,short
movies_world_war_z,movies,World War Z,IMDb non-commercial datasets,162,tt0816711,https://www.imdb.com/title/tt0816711/,,,2013,792032,medium
movies_ant_man,movies,Ant-Man,IMDb non-commercial datasets,163,tt0478970,https://www.imdb.com/title/tt0478970/,,,2015,791009,short
movies_2001_a_space_odyssey,movies,2001: A Space Odyssey,IMDb non-commercial datasets,164,tt0062622,https://www.imdb.com/title/tt0062622/,,,1968,790385,long
movies_thor_the_dark_world,movies,Thor: The Dark World,IMDb non-commercial datasets,165,tt1981115,https://www.imdb.com/title/tt1981115/,,,2013,788208,long
movies_the_amazing_spider_man,movies,The Amazing Spider-Man,IMDb non-commercial datasets,167,tt0948470,https://www.imdb.com/title/tt0948470/,,,2012,783069,medium
movies_kingsman_the_secret_service,movies,Kingsman: The Secret Service,IMDb non-commercial datasets,168,tt2802144,https://www.imdb.com/title/tt2802144/,,,2014,782855,long
movies_the_hunger_games_catching_fire,movies,The Hunger Games: Catching Fire,IMDb non-commercial datasets,170,tt1951264,https://www.imdb.com/title/tt1951264/,,,2013,780821,long
movies_skyfall,movies,Skyfall,IMDb non-commercial datasets,171,tt1074638,https://www.imdb.com/title/tt1074638/,,,2012,778721,short
movies_silver_linings_playbook,movies,Silver Linings Playbook,IMDb non-commercial datasets,172,tt1045658,https://www.imdb.com/title/tt1045658/,,,2012,776802,medium
movies_now_you_see_me,movies,Now You See Me,IMDb non-commercial datasets,173,tt1670345,https://www.imdb.com/title/tt1670345/,,,2013,776717,long
movies_apocalypse_now,movies,Apocalypse Now,IMDb non-commercial datasets,174,tt0078788,https://www.imdb.com/title/tt0078788/,,,1979,776086,medium
movies_harry_potter_and_the_prisoner_of_azkaban,movies,Harry Potter and the Prisoner of Azkaban,IMDb non-commercial datasets,175,tt0304141,https://www.imdb.com/title/tt0304141/,,,2004,775577,long
movies_la_la_land,movies,La La Land,IMDb non-commercial datasets,176,tt3783958,https://www.imdb.com/title/tt3783958/,,,2016,774679,medium
movies_harry_potter_and_the_chamber_of_secrets,movies,Harry Potter and the Chamber of Secrets,IMDb non-commercial datasets,177,tt0295297,https://www.imdb.com/title/tt0295297/,,,2002,774503,long
movies_trainspotting,movies,Trainspotting,IMDb non-commercial datasets,178,tt0117951,https://www.imdb.com/title/tt0117951/,,,1996,772845,short
movies_million_dollar_baby,movies,Million Dollar Baby,IMDb non-commercial datasets,179,tt0405159,https://www.imdb.com/title/tt0405159/,,,2004,771726,medium
movies_drive,movies,Drive,IMDb non-commercial datasets,180,tt0780504,https://www.imdb.com/title/tt0780504/,,,2011,771672,short
movies_x_men_first_class,movies,X-Men: First Class,IMDb non-commercial datasets,181,tt1270798,https://www.imdb.com/title/tt1270798/,,,2011,770355,medium
movies_blade_runner_2049,movies,Blade Runner 2049,IMDb non-commercial datasets,182,tt1856101,https://www.imdb.com/title/tt1856101/,,,2017,765161,medium
movies_suicide_squad,movies,Suicide Squad,IMDb non-commercial datasets,183,tt1386697,https://www.imdb.com/title/tt1386697/,,,2016,764891,medium
movies_rogue_one_a_star_wars_story,movies,Rogue One: A Star Wars Story,IMDb non-commercial datasets,184,tt3748528,https://www.imdb.com/title/tt3748528/,,,2016,763752,long
movies_harry_potter_and_the_goblet_of_fire,movies,Harry Potter and the Goblet of Fire,IMDb non-commercial datasets,185,tt0330373,https://www.imdb.com/title/tt0330373/,,,2005,761850,long
movies_the_hobbit_the_desolation_of_smaug,movies,The Hobbit: The Desolation of Smaug,IMDb non-commercial datasets,186,tt1170358,https://www.imdb.com/title/tt1170358/,,,2013,759711,long
movies_district_9,movies,District 9,IMDb non-commercial datasets,187,tt1136608,https://www.imdb.com/title/tt1136608/,,,2009,756452,medium
movies_deadpool_2,movies,Deadpool 2,IMDb non-commercial datasets,188,tt5463162,https://www.imdb.com/title/tt5463162/,,,2018,754419,medium
movies_home_alone,movies,Home Alone,IMDb non-commercial datasets,189,tt0099785,https://www.imdb.com/title/tt0099785/,,,1990,752485,medium
movies_the_curious_case_of_benjamin_button,movies,The Curious Case of Benjamin Button,IMDb non-commercial datasets,190,tt0421715,https://www.imdb.com/title/tt0421715/,,,2008,752474,long
movies_casino_royale,movies,Casino Royale,IMDb non-commercial datasets,191,tt0381061,https://www.imdb.com/title/tt0381061/,,,2006,752315,medium
movies_pan_s_labyrinth,movies,Pan's Labyrinth,IMDb non-commercial datasets,192,tt0457430,https://www.imdb.com/title/tt0457430/,,,2006,751485,medium
movies_pirates_of_the_caribbean_at_world_s_end,movies,Pirates of the Caribbean: At World's End,IMDb non-commercial datasets,193,tt0449088,https://www.imdb.com/title/tt0449088/,,,2007,751033,long
movies_jaws,movies,Jaws,IMDb non-commercial datasets,194,tt0073195,https://www.imdb.com/title/tt0073195/,,,1975,747443,short
movies_wonder_woman,movies,Wonder Woman,IMDb non-commercial datasets,195,tt0451279,https://www.imdb.com/title/tt0451279/,,,2017,739928,medium
movies_groundhog_day,movies,Groundhog Day,IMDb non-commercial datasets,196,tt0107048,https://www.imdb.com/title/tt0107048/,,,1993,739755,medium
movies_jurassic_world,movies,Jurassic World,IMDb non-commercial datasets,197,tt0369610,https://www.imdb.com/title/tt0369610/,,,2015,735923,medium
movies_the_king_s_speech,movies,The King's Speech,IMDb non-commercial datasets,198,tt1504320,https://www.imdb.com/title/tt1504320/,,,2010,735905,medium
movies_her,movies,Her,IMDb non-commercial datasets,199,tt1798709,https://www.imdb.com/title/tt1798709/,,,2013,732147,short
movies_oldboy,movies,Oldboy,IMDb non-commercial datasets,200,tt0364569,https://www.imdb.com/title/tt0364569/,,,2003,729058,short
movies_the_hateful_eight,movies,The Hateful Eight,IMDb non-commercial datasets,201,tt3460252,https://www.imdb.com/title/tt3460252/,,,2015,728801,medium
movies_star_wars_episode_viii_the_last_jedi,movies,Star Wars: Episode VIII - The Last Jedi,IMDb non-commercial datasets,202,tt2527336,https://www.imdb.com/title/tt2527336/,,,2017,725381,long
movies_transformers,movies,Transformers,IMDb non-commercial datasets,203,tt0418279,https://www.imdb.com/title/tt0418279/,,,2007,724537,short
movies_coco,movies,Coco,IMDb non-commercial datasets,204,tt2380307,https://www.imdb.com/title/tt2380307/,,,2017,722762,short
movies_frozen,movies,Frozen,IMDb non-commercial datasets,205,tt2294629,https://www.imdb.com/title/tt2294629/,,,2013,719899,short
movies_there_will_be_blood,movies,There Will Be Blood,IMDb non-commercial datasets,206,tt0469494,https://www.imdb.com/title/tt0469494/,,,2007,716718,long
movies_ted,movies,Ted,IMDb non-commercial datasets,207,tt1637725,https://www.imdb.com/title/tt1637725/,,,2012,716647,short
movies_spider_man_3,movies,Spider-Man 3,IMDb non-commercial datasets,208,tt0413300,https://www.imdb.com/title/tt0413300/,,,2007,715271,medium
movies_sherlock_holmes,movies,Sherlock Holmes,IMDb non-commercial datasets,209,tt0988045,https://www.imdb.com/title/tt0988045/,,,2009,710257,medium
movies_harry_potter_and_the_order_of_the_phoenix,movies,Harry Potter and the Order of the Phoenix,IMDb non-commercial datasets,210,tt0373889,https://www.imdb.com/title/tt0373889/,,,2007,708642,long
movies_it,movies,It,IMDb non-commercial datasets,211,tt1396484,https://www.imdb.com/title/tt1396484/,,,2017,706547,short
movies_prometheus,movies,Prometheus,IMDb non-commercial datasets,213,tt1446714,https://www.imdb.com/title/tt1446714/,,,2012,705757,short
movies_life_of_pi,movies,Life of Pi,IMDb non-commercial datasets,214,tt0454876,https://www.imdb.com/title/tt0454876/,,,2012,704515,medium
movies_birdman_or_the_unexpected_virtue_of_ignorance,movies,Birdman or (The Unexpected Virtue of Ignorance),IMDb non-commercial datasets,216,tt2562232,https://www.imdb.com/title/tt2562232/,,,2014,702184,long
movies_superbad,movies,Superbad,IMDb non-commercial datasets,217,tt0829482,https://www.imdb.com/title/tt0829482/,,,2007,701616,short
movies_green_book,movies,Green Book,IMDb non-commercial datasets,218,tt6966692,https://www.imdb.com/title/tt6966692/,,,2018,699683,medium
movies_x_men,movies,X-Men,IMDb non-commercial datasets,219,tt0120903,https://www.imdb.com/title/tt0120903/,,,2000,699604,short
movies_the_notebook,movies,The Notebook,IMDb non-commercial datasets,220,tt0332280,https://www.imdb.com/title/tt0332280/,,,2004,699529,medium
movies_rocky,movies,Rocky,IMDb non-commercial datasets,221,tt0075148,https://www.imdb.com/title/tt0075148/,,,1976,698992,short
movies_into_the_wild,movies,Into the Wild,IMDb non-commercial datasets,222,tt0758758,https://www.imdb.com/title/tt0758758/,,,2007,698585,medium
movies_cast_away,movies,Cast Away,IMDb non-commercial datasets,223,tt0162222,https://www.imdb.com/title/tt0162222/,,,2000,694569,medium
movies_hacksaw_ridge,movies,Hacksaw Ridge,IMDb non-commercial datasets,224,tt2119532,https://www.imdb.com/title/tt2119532/,,,2016,693471,medium
movies_baby_driver,movies,Baby Driver,IMDb non-commercial datasets,225,tt3890160,https://www.imdb.com/title/tt3890160/,,,2017,692584,medium
movies_the_bourne_ultimatum,movies,The Bourne Ultimatum,IMDb non-commercial datasets,226,tt0440963,https://www.imdb.com/title/tt0440963/,,,2007,687608,medium
movies_zodiac,movies,Zodiac,IMDb non-commercial datasets,227,tt0443706,https://www.imdb.com/title/tt0443706/,,,2007,684734,short
movies_12_monkeys,movies,12 Monkeys,IMDb non-commercial datasets,228,tt0114746,https://www.imdb.com/title/tt0114746/,,,1995,683161,medium
movies_toy_story_2,movies,Toy Story 2,IMDb non-commercial datasets,229,tt0120363,https://www.imdb.com/title/tt0120363/,,,1999,681713,medium
movies_ocean_s_eleven,movies,Ocean's Eleven,IMDb non-commercial datasets,230,tt0240772,https://www.imdb.com/title/tt0240772/,,,2001,680676,medium
movies_nightcrawler,movies,Nightcrawler,IMDb non-commercial datasets,232,tt2872718,https://www.imdb.com/title/tt2872718/,,,2014,678402,short
movies_taken,movies,Taken,IMDb non-commercial datasets,233,tt0936501,https://www.imdb.com/title/tt0936501/,,,2008,676944,short
movies_the_matrix_reloaded,movies,The Matrix Reloaded,IMDb non-commercial datasets,234,tt0234215,https://www.imdb.com/title/tt0234215/,,,2003,675208,medium
movies_zombieland,movies,Zombieland,IMDb non-commercial datasets,235,tt1156398,https://www.imdb.com/title/tt1156398/,,,2009,672749,short
movies_harry_potter_and_the_deathly_hallows_part_1,movies,Harry Potter and the Deathly Hallows: Part 1,IMDb non-commercial datasets,236,tt0926084,https://www.imdb.com/title/tt0926084/,,,2010,672398,long
movies_argo,movies,Argo,IMDb non-commercial datasets,237,tt1024648,https://www.imdb.com/title/tt1024648/,,,2012,671510,short
movies_men_in_black,movies,Men in Black,IMDb non-commercial datasets,238,tt0119654,https://www.imdb.com/title/tt0119654/,,,1997,669840,medium
movies_harry_potter_and_the_half_blood_prince,movies,Harry Potter and the Half-Blood Prince,IMDb non-commercial datasets,241,tt0417741,https://www.imdb.com/title/tt0417741/,,,2009,668062,long
movies_a_quiet_place,movies,A Quiet Place,IMDb non-commercial datasets,242,tt6644200,https://www.imdb.com/title/tt6644200/,,,2018,667002,medium
movies_dead_poets_society,movies,Dead Poets Society,IMDb non-commercial datasets,243,tt0097165,https://www.imdb.com/title/tt0097165/,,,1989,665240,medium
movies_l_a_confidential,movies,L.A. Confidential,IMDb non-commercial datasets,244,tt0119488,https://www.imdb.com/title/tt0119488/,,,1997,662343,medium
movies_casablanca,movies,Casablanca,IMDb non-commercial datasets,245,tt0034583,https://www.imdb.com/title/tt0034583/,,,1942,659451,short
movies_independence_day,movies,Independence Day,IMDb non-commercial datasets,247,tt0116629,https://www.imdb.com/title/tt0116629/,,,1996,653538,medium
movies_21_jump_street,movies,21 Jump Street,IMDb non-commercial datasets,248,tt1232829,https://www.imdb.com/title/tt1232829/,,,2012,653387,medium
movies_limitless,movies,Limitless,IMDb non-commercial datasets,249,tt1219289,https://www.imdb.com/title/tt1219289/,,,2011,653015,short
movies_lock_stock_and_two_smoking_barrels,movies,"Lock, Stock and Two Smoking Barrels",IMDb non-commercial datasets,250,tt0120735,https://www.imdb.com/title/tt0120735/,,,1998,652875,long
movies_bohemian_rhapsody,movies,Bohemian Rhapsody,IMDb non-commercial datasets,251,tt1727824,https://www.imdb.com/title/tt1727824/,,,2018,652758,medium
movies_the_great_gatsby,movies,The Great Gatsby,IMDb non-commercial datasets,252,tt1343092,https://www.imdb.com/title/tt1343092/,,,2013,648076,medium
movies_zootopia,movies,Zootopia,IMDb non-commercial datasets,253,tt2948356,https://www.imdb.com/title/tt2948356/,,,2016,647218,short
movies_ex_machina,movies,Ex Machina,IMDb non-commercial datasets,255,tt0470752,https://www.imdb.com/title/tt0470752/,,,2014,644282,medium
movies_troy,movies,Troy,IMDb non-commercial datasets,256,tt0332452,https://www.imdb.com/title/tt0332452/,,,2004,644193,short
movies_shaun_of_the_dead,movies,Shaun of the Dead,IMDb non-commercial datasets,257,tt0365748,https://www.imdb.com/title/tt0365748/,,,2004,643485,long
movies_star_trek,movies,Star Trek,IMDb non-commercial datasets,258,tt0796366,https://www.imdb.com/title/tt0796366/,,,2009,640524,medium
movies_despicable_me,movies,Despicable Me,IMDb non-commercial datasets,259,tt1323594,https://www.imdb.com/title/tt1323594/,,,2010,639351,medium
movies_looper,movies,Looper,IMDb non-commercial datasets,260,tt1276104,https://www.imdb.com/title/tt1276104/,,,2012,631638,short
movies_the_conjuring,movies,The Conjuring,IMDb non-commercial datasets,261,tt1457767,https://www.imdb.com/title/tt1457767/,,,2013,630589,medium
movies_blood_diamond,movies,Blood Diamond,IMDb non-commercial datasets,262,tt0450259,https://www.imdb.com/title/tt0450259/,,,2006,629849,medium
movies_the_pursuit_of_happyness,movies,The Pursuit of Happyness,IMDb non-commercial datasets,263,tt0454921,https://www.imdb.com/title/tt0454921/,,,2006,628675,long
movies_split,movies,Split,IMDb non-commercial datasets,264,tt4972582,https://www.imdb.com/title/tt4972582/,,,2016,628664,short
movies_back_to_the_future_part_ii,movies,Back to the Future Part II,IMDb non-commercial datasets,265,tt0096874,https://www.imdb.com/title/tt0096874/,,,1989,627571,long
movies_crazy_stupid_love,movies,"Crazy, Stupid, Love.",IMDb non-commercial datasets,266,tt1570728,https://www.imdb.com/title/tt1570728/,,,2011,627067,medium
movies_casino,movies,Casino,IMDb non-commercial datasets,267,tt0112641,https://www.imdb.com/title/tt0112641/,,,1995,626108,short
movies_minority_report,movies,Minority Report,IMDb non-commercial datasets,268,tt0181689,https://www.imdb.com/title/tt0181689/,,,2002,625741,medium
movies_500_days_of_summer,movies,500 Days of Summer,IMDb non-commercial datasets,269,tt1022603,https://www.imdb.com/title/tt1022603/,,,2009,625556,long
movies_the_hobbit_the_battle_of_the_five_armies,movies,The Hobbit: The Battle of the Five Armies,IMDb non-commercial datasets,270,tt2310332,https://www.imdb.com/title/tt2310332/,,,2014,623706,long
movies_kick_ass,movies,Kick-Ass,IMDb non-commercial datasets,271,tt1250777,https://www.imdb.com/title/tt1250777/,,,2010,623703,short
movies_i_robot,movies,"I, Robot",IMDb non-commercial datasets,272,tt0343818,https://www.imdb.com/title/tt0343818/,,,2004,619511,medium
movies_the_bourne_identity,movies,The Bourne Identity,IMDb non-commercial datasets,273,tt0258463,https://www.imdb.com/title/tt0258463/,,,2002,618889,medium
movies_fury,movies,Fury,IMDb non-commercial datasets,274,tt2713180,https://www.imdb.com/title/tt2713180/,,,2014,616399,short
movies_x2_x_men_united,movies,X2: X-Men United,IMDb non-commercial datasets,275,tt0290334,https://www.imdb.com/title/tt0290334/,,,2003,616343,medium
movies_watchmen,movies,Watchmen,IMDb non-commercial datasets,276,tt0409459,https://www.imdb.com/title/tt0409459/,,,2009,615080,short
movies_venom,movies,Venom,IMDb non-commercial datasets,277,tt1270797,https://www.imdb.com/title/tt1270797/,,,2018,614707,short
movies_three_billboards_outside_ebbing_missouri,movies,"Three Billboards Outside Ebbing, Missouri",IMDb non-commercial datasets,278,tt5027774,https://www.imdb.com/title/tt5027774/,,,2017,614065,long
movies_pirates_of_the_caribbean_on_stranger_tides,movies,Pirates of the Caribbean: On Stranger Tides,IMDb non-commercial datasets,279,tt1298650,https://www.imdb.com/title/tt1298650/,,,2011,612982,long
movies_rise_of_the_planet_of_the_apes,movies,Rise of the Planet of the Apes,IMDb non-commercial datasets,280,tt1318514,https://www.imdb.com/title/tt1318514/,,,2011,609028,long
movies_monty_python_and_the_holy_grail,movies,Monty Python and the Holy Grail,IMDb non-commercial datasets,281,tt0071853,https://www.imdb.com/title/tt0071853/,,,1975,606671,long
movies_the_amazing_spider_man_2,movies,The Amazing Spider-Man 2,IMDb non-commercial datasets,282,tt1872181,https://www.imdb.com/title/tt1872181/,,,2014,604542,long
movies_the_perks_of_being_a_wallflower,movies,The Perks of Being a Wallflower,IMDb non-commercial datasets,283,tt1659337,https://www.imdb.com/title/tt1659337/,,,2012,603730,long
movies_mr_mrs_smith,movies,Mr. & Mrs. Smith,IMDb non-commercial datasets,284,tt0356910,https://www.imdb.com/title/tt0356910/,,,2005,600400,long
movies_oblivion,movies,Oblivion,IMDb non-commercial datasets,285,tt1483013,https://www.imdb.com/title/tt1483013/,,,2013,589692,short
movies_rain_man,movies,Rain Man,IMDb non-commercial datasets,286,tt0095953,https://www.imdb.com/title/tt0095953/,,,1988,588395,medium
movies_kung_fu_panda,movies,Kung Fu Panda,IMDb non-commercial datasets,287,tt0441773,https://www.imdb.com/title/tt0441773/,,,2008,588169,medium
movies_source_code,movies,Source Code,IMDb non-commercial datasets,289,tt0945513,https://www.imdb.com/title/tt0945513/,,,2011,586717,medium
movies_lucy,movies,Lucy,IMDb non-commercial datasets,290,tt2872732,https://www.imdb.com/title/tt2872732/,,,2014,584418,short
movies_the_hangover_part_ii,movies,The Hangover Part II,IMDb non-commercial datasets,291,tt1411697,https://www.imdb.com/title/tt1411697/,,,2011,584106,long
movies_love_actually,movies,Love Actually,IMDb non-commercial datasets,292,tt0314331,https://www.imdb.com/title/tt0314331/,,,2003,583303,medium
movies_the_matrix_revolutions,movies,The Matrix Revolutions,IMDb non-commercial datasets,295,tt0242653,https://www.imdb.com/title/tt0242653/,,,2003,578982,medium
movies_x_men_the_last_stand,movies,X-Men: The Last Stand,IMDb non-commercial datasets,296,tt0376994,https://www.imdb.com/title/tt0376994/,,,2006,577327,long
movies_john_wick_chapter_2,movies,John Wick: Chapter 2,IMDb non-commercial datasets,297,tt4425200,https://www.imdb.com/title/tt4425200/,,,2017,576949,long
movies_charlie_and_the_chocolate_factory,movies,Charlie and the Chocolate Factory,IMDb non-commercial datasets,298,tt0367594,https://www.imdb.com/title/tt0367594/,,,2005,576672,long
movies_juno,movies,Juno,IMDb non-commercial datasets,299,tt0467406,https://www.imdb.com/title/tt0467406/,,,2007,574650,short
movies_american_sniper,movies,American Sniper,IMDb non-commercial datasets,300,tt2179136,https://www.imdb.com/title/tt2179136/,,,2014,574557,medium
movies_the_incredible_hulk,movies,The Incredible Hulk,IMDb non-commercial datasets,301,tt0800080,https://www.imdb.com/title/tt0800080/,,,2008,574155,medium
movies_x_men_origins_wolverine,movies,X-Men Origins: Wolverine,IMDb non-commercial datasets,302,tt0458525,https://www.imdb.com/title/tt0458525/,,,2009,573040,medium
movies_indiana_jones_and_the_temple_of_doom,movies,Indiana Jones and the Temple of Doom,IMDb non-commercial datasets,303,tt0087469,https://www.imdb.com/title/tt0087469/,,,1984,572549,long
movies_rear_window,movies,Rear Window,IMDb non-commercial datasets,304,tt0047396,https://www.imdb.com/title/tt0047396/,,,1954,572542,medium
movies_hot_fuzz,movies,Hot Fuzz,IMDb non-commercial datasets,305,tt0425112,https://www.imdb.com/title/tt0425112/,,,2007,571474,medium
movies_ice_age,movies,Ice Age,IMDb non-commercial datasets,306,tt0268380,https://www.imdb.com/title/tt0268380/,,,2002,570543,medium
movies_children_of_men,movies,Children of Men,IMDb non-commercial datasets,307,tt0206634,https://www.imdb.com/title/tt0206634/,,,2006,570271,medium
movies_the_maze_runner,movies,The Maze Runner,IMDb non-commercial datasets,308,tt1790864,https://www.imdb.com/title/tt1790864/,,,2014,570080,medium
movies_edward_scissorhands,movies,Edward Scissorhands,IMDb non-commercial datasets,309,tt0099487,https://www.imdb.com/title/tt0099487/,,,1990,569073,medium
movies_the_devil_wears_prada,movies,The Devil Wears Prada,IMDb non-commercial datasets,310,tt0458352,https://www.imdb.com/title/tt0458352/,,,2006,569042,long
movies_mission_impossible_ghost_protocol,movies,Mission: Impossible - Ghost Protocol,IMDb non-commercial datasets,311,tt1229238,https://www.imdb.com/title/tt1229238/,,,2011,568570,long
movies_rush,movies,Rush,IMDb non-commercial datasets,312,tt1979320,https://www.imdb.com/title/tt1979320/,,,2013,564997,short
movies_little_miss_sunshine,movies,Little Miss Sunshine,IMDb non-commercial datasets,313,tt0449059,https://www.imdb.com/title/tt0449059/,,,2006,564268,medium
movies_pacific_rim,movies,Pacific Rim,IMDb non-commercial datasets,314,tt1663662,https://www.imdb.com/title/tt1663662/,,,2013,562917,medium
